Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1013,38,Really wanted to love this,2,0,5,General,Bottoms,Skirts
865,30,Great basic,5,1,2,General Petite,Tops,Knits
824,51,Very pink,2,0,1,General,Tops,Blouses
1189,33,Comfortable,4,1,0,General,Bottoms,Jeans
971,36,Not cute,1,0,0,General Petite,Jackets,Jackets
872,32,Great!,5,1,6,General Petite,Tops,Knits
824,49,Tricky - would work on some people,4,0,0,General,Tops,Blouses
824,34,,2,0,0,General,Tops,Blouses
898,36,I love the 80's!,5,1,1,General,Tops,Fine gauge
872,29,Great simple shirt,5,1,0,General Petite,Tops,Knits
824,64,Could not resist this plaid!,5,1,15,General,Tops,Blouses
1035,54,,4,1,1,General Petite,Bottoms,Jeans
824,44,Go to pattern,5,1,6,General,Tops,Blouses
1189,38,"Cute pants, nice fabric, runs small",3,1,5,General,Bottoms,Jeans
872,65,Great tee with beautiful drape and crochet detail,5,1,6,General Petite,Tops,Knits
1118,42,,5,1,0,General,Jackets,Outerwear
872,37,Love the details,5,1,2,General Petite,Tops,Knits
1100,35,Beautiful!,4,1,1,General Petite,Dresses,Dresses
971,33,Love this jacket,5,1,0,General Petite,Jackets,Jackets
861,63,My favorite tee,5,1,0,General,Tops,Knits
38,24,More compliments than i could have imagined,5,1,0,Initmates,Intimate,Intimates
1035,34,Super cute,5,1,2,General Petite,Bottoms,Jeans
830,46,I don't think this is an off the shoulder top,4,1,5,General,Tops,Blouses
38,64,,5,1,0,Initmates,Intimate,Intimates
861,56,Love this shirt,5,1,0,General,Tops,Knits
1123,33,,5,1,1,General,Jackets,Outerwear
830,36,Fun trend splurge,4,1,0,General,Tops,Blouses
1123,41,"Nice, unfortunately didn't work for me",4,1,20,General,Jackets,Outerwear
1094,39,Heavy material,3,0,0,General,Dresses,Dresses
830,39,Lovely in lace,5,1,1,General,Tops,Blouses
1123,29,Perfect fall jacket!,5,1,0,General,Jackets,Outerwear
1123,39,Like enough,4,1,1,General,Jackets,Outerwear
1035,48,,2,0,0,General Petite,Bottoms,Jeans
1123,37,,5,1,0,General,Jackets,Outerwear
1094,35,Gorgeous dress,5,1,0,General,Dresses,Dresses
1035,52,Super cute but no flare,5,1,0,General Petite,Bottoms,Jeans
1123,21,Feels amazing!,4,1,3,General,Jackets,Outerwear
1094,33,Beautifully made dress,5,1,0,General,Dresses,Dresses
1094,40,Great dress!,5,1,0,General,Dresses,Dresses
265,65,,2,0,14,Initmates,Intimate,Sleep
1123,31,Awesome jacket!,5,1,0,General,Jackets,Outerwear
871,47,,1,0,14,General,Tops,Knits
1123,34,,4,1,0,General,Jackets,Outerwear
861,60,,4,1,0,General,Tops,Knits
1123,39,Best jacket!!,5,1,3,General,Jackets,Outerwear
830,59,Too big!,2,0,3,General,Tops,Blouses
1094,70,Beautiful dress!,5,1,6,General,Dresses,Dresses
830,40,Runs huge,3,0,2,General,Tops,Blouses
1123,83,Light weight for fall,4,1,0,General,Jackets,Outerwear
1035,40,Had high hopes,4,1,0,General Petite,Bottoms,Jeans
830,56,Cute summer top!,5,1,3,General,Tops,Blouses
1035,61,Cute jeans,4,1,2,General Petite,Bottoms,Jeans
1123,48,Love this,5,1,0,General,Jackets,Outerwear
1123,29,Gorgeous!,5,1,0,General,Jackets,Outerwear
830,45,Very well made top,5,1,3,General,Tops,Blouses
1123,38,Cute and will go with everything!,5,1,0,General,Jackets,Outerwear
1123,22,Fit's perfectly!,5,1,0,General,Jackets,Outerwear
1094,64,Another exquisite moulinette soeurs,5,1,5,General Petite,Dresses,Dresses
1094,48,Graduation dress,5,1,0,General Petite,Dresses,Dresses
861,33,,5,1,0,General,Tops,Knits
871,45,,5,1,2,General,Tops,Knits
1094,28,,4,1,1,General Petite,Dresses,Dresses
1094,56,,3,1,33,General Petite,Dresses,Dresses
1094,66,Beautiful dress!,5,1,2,General Petite,Dresses,Dresses
871,50,,2,0,0,General,Tops,Knits
1094,34,Not as depicted,1,0,13,General Petite,Dresses,Dresses
1035,45,Always love my pilcro jeans,5,1,0,General,Bottoms,Jeans
1035,28,Great pair of jeans!,4,1,0,General,Bottoms,Jeans
828,36,,2,0,0,General,Tops,Blouses
1123,39,,5,1,0,General,Jackets,Outerwear
1094,39,Sweet,5,1,0,General Petite,Dresses,Dresses
1123,33,,5,1,7,General,Jackets,Outerwear
1035,47,Funky fun flares,5,1,0,General,Bottoms,Jeans
38,50,Perfect fit,5,1,0,Initmates,Intimate,Intimates
1123,47,Adorable jacket!,4,1,13,General,Jackets,Outerwear
1094,35,Absolutely love this dress!,5,1,0,General Petite,Dresses,Dresses
1123,36,"Nice cut, runs a little small",5,1,0,General,Jackets,Outerwear
265,32,Great as a nightgown,4,1,0,Initmates,Intimate,Sleep
1094,43,Beautiful,5,1,1,General Petite,Dresses,Dresses
622,33,Perfect cami,5,1,0,Initmates,Intimate,Lounge
907,27,Cute but color different than pictured,4,1,0,General Petite,Tops,Fine gauge
622,28,,4,1,0,Initmates,Intimate,Lounge
870,47,Beautiful beading-too boxy,2,0,1,General,Tops,Knits
870,51,Disappointed,3,0,3,General,Tops,Knits
414,61,,3,0,3,Initmates,Intimate,Sleep
825,26,"Horrible quality, no structure",1,0,0,General Petite,Tops,Blouses
832,48,Dainty & pretty plaid,4,1,0,General,Tops,Blouses
907,33,Great little sweater!,5,1,0,General,Tops,Fine gauge
870,37,,4,1,1,General,Tops,Knits
984,50,And it has pockets!,5,1,0,General Petite,Jackets,Jackets
872,35,,3,1,0,General Petite,Tops,Knits
622,38,Cute summer top,5,1,0,Initmates,Intimate,Lounge
984,62,Just enough fashion blended with lots of function,5,1,1,General Petite,Jackets,Jackets
984,32,Great denim jacket for a non-denim jacket girl,5,1,1,General Petite,Jackets,Jackets
984,27,New favorite,5,1,1,General Petite,Jackets,Jackets
622,26,,4,1,0,Initmates,Intimate,Lounge
622,30,So cute!,5,1,0,Initmates,Intimate,Lounge
622,31,Good summer top,4,1,5,Initmates,Intimate,Lounge
825,57,I lovethis blouse,5,1,4,General Petite,Tops,Blouses
872,31,Details and versatility,5,1,0,General Petite,Tops,Knits
622,28,Pretty summer top,4,1,3,Initmates,Intimate,Lounge
984,31,Everyone needs one!,5,1,4,General Petite,Jackets,Jackets
1001,66,So cute but not on me,5,1,0,General,Bottoms,Skirts
984,65,,5,1,2,General Petite,Jackets,Jackets
907,22,Versatile,5,1,2,General,Tops,Fine gauge
622,28,Wanted to love...but,2,0,10,Initmates,Intimate,Lounge
907,48,Red,1,0,0,General,Tops,Fine gauge
1022,50,Different type of jean look,5,1,1,General,Bottoms,Jeans
984,37,Pilcro is king at denim jackets!,5,1,5,General Petite,Jackets,Jackets
949,28,"Super cute, unique coat",5,1,0,General Petite,Tops,Sweaters
622,28,,4,1,0,Initmates,Intimate,Lounge
872,69,Cute shirt but a little tight,3,1,1,General Petite,Tops,Knits
907,37,Love the color,5,1,0,General,Tops,Fine gauge
907,39,Two ways of wearing this cardigan,5,1,1,General,Tops,Fine gauge
1031,25,Legs for days..,5,1,6,General,Bottoms,Jeans
870,45,,3,1,1,General,Tops,Knits
1031,64,Love the fit but not the length,4,1,1,General,Bottoms,Jeans
870,59,"High-end, throw and go sweatshirt",4,1,1,General,Tops,Knits
984,61,Great versatile jacket,5,1,2,General Petite,Jackets,Jackets
622,37,Great versatile tank,5,1,0,Initmates,Intimate,Lounge
907,47,,5,1,0,General,Tops,Fine gauge
622,21,,3,1,0,Initmates,Intimate,Lounge
993,57,Cute & versatile,5,1,2,General,Bottoms,Skirts
860,44,Almost great,4,1,2,General Petite,Tops,Knits
1126,82,Houndstooth,5,0,0,General Petite,Jackets,Outerwear
862,64,Easy tank and perfect price!,5,1,3,General,Tops,Knits
860,44,Love!,5,1,0,General Petite,Tops,Knits
993,60,Colors are stunning!,5,1,2,General,Bottoms,Skirts
1126,67,Awesome retailer coat!,5,1,0,General Petite,Jackets,Outerwear
1126,54,Gorgeous & warm,5,1,3,General Petite,Jackets,Outerwear
862,25,Pretty!,5,1,3,General,Tops,Knits
1104,56,Very flattering dress,5,1,5,General,Dresses,Dresses
862,34,Softer than i imagined,5,1,0,General,Tops,Knits
862,36,Fun,4,1,0,General,Tops,Knits
829,46,Crazy big,3,1,1,General Petite,Tops,Blouses
993,62,More maeve pencil perfection!,5,1,9,General,Bottoms,Skirts
862,39,Soft and easy,5,1,0,General,Tops,Knits
1104,63,,3,0,0,General,Dresses,Dresses
860,51,Great for summer,4,1,0,General,Tops,Knits
860,39,"Fun cut, cute colors",5,1,3,General,Tops,Knits
1104,42,"Cut a bit strange, but still love it",4,1,5,General,Dresses,Dresses
1104,46,Dreamy!,5,1,4,General,Dresses,Dresses
829,37,Very flattering!,5,1,2,General,Tops,Blouses
862,55,Think material; poorly made,1,0,13,General,Tops,Knits
1146,49,Love the look!,5,1,4,General Petite,Trend,Trend
1104,54,,5,1,6,General,Dresses,Dresses
1126,31,Love this jacket,5,1,0,General Petite,Jackets,Outerwear
862,51,Basic and dressy,5,1,10,General,Tops,Knits
1104,53,,5,1,5,General,Dresses,Dresses
862,37,Perfect tank,5,1,0,General,Tops,Knits
860,67,Too large at bottom,3,0,7,General,Tops,Knits
862,36,Cute and lightweight,3,1,0,General,Tops,Knits
862,36,Pass on for small framed people,3,1,0,General,Tops,Knits
862,59,Only lasted one wash,2,0,1,General,Tops,Knits
862,35,Good for workout,4,1,0,General,Tops,Knits
860,37,Beautiful & feminine,5,1,0,General,Tops,Knits
1126,52,Wanted to love this,4,0,0,General Petite,Jackets,Outerwear
1104,35,Waist,2,0,0,General,Dresses,Dresses
1126,28,"Chic, over-sized, fashion statement coat",4,1,0,General Petite,Jackets,Outerwear
862,73,I live in these tanks!,5,1,0,General,Tops,Knits
862,47,Poor quality,1,0,1,General,Tops,Knits
1126,48,Buttery soft,5,1,4,General Petite,Jackets,Outerwear
862,52,Great summer tank,5,1,0,General,Tops,Knits
862,35,"Cute, but poorly made",2,0,4,General,Tops,Knits
862,47,,5,1,9,General,Tops,Knits
1074,63,Essential spring dress,5,1,0,General,Dresses,Dresses
862,54,Run really large.,4,1,0,General,Tops,Knits
860,51,,4,1,0,General,Tops,Knits
860,37,Not for big-busted ladies,3,0,1,General,Tops,Knits
862,51,,1,0,0,General,Tops,Knits
862,27,Versatile basic with a little extra,5,1,6,General,Tops,Knits
860,57,Lovely print...,5,1,0,General,Tops,Knits
862,50,Perfect versatile summer tank,5,1,6,General,Tops,Knits
133,55,Cute,5,1,2,General,Bottoms,Shorts
862,32,My new favorite loungewear.,4,1,0,General,Tops,Knits
829,64,Really cute!,5,1,3,General,Tops,Blouses
862,35,Use for working out,5,1,0,General,Tops,Knits
862,53,Beautiful,5,1,0,General,Tops,Knits
133,38,Soft & great length,5,1,0,General,Bottoms,Shorts
1104,25,Beautiful flowy dress,5,1,0,General,Dresses,Dresses
1104,66,,2,1,4,General,Dresses,Dresses
862,44,"Easy, versatile top",4,1,0,General,Tops,Knits
862,37,Love this top!,5,1,1,General,Tops,Knits
1060,34,Gorgeous flowing pants,5,1,0,General Petite,Bottoms,Pants
133,51,,5,1,0,General,Bottoms,Shorts
829,48,Prettier in pic!,2,0,1,General,Tops,Blouses
1086,26,Adorable!,5,1,3,General,Dresses,Dresses
912,27,Poor fit,1,0,0,General,Tops,Fine gauge
912,57,Great lines,5,1,0,General,Tops,Fine gauge
1086,50,Cute dress,4,1,0,General,Dresses,Dresses
927,59,Great sweater for cool weather,5,1,0,General Petite,Tops,Sweaters
868,39,Didn't work for me,3,1,2,General,Tops,Knits
820,42,Simply beautiful,4,1,8,General,Tops,Blouses
1086,48,Great dress,5,1,1,General,Dresses,Dresses
1027,19,Best jeans!,5,1,0,General,Bottoms,Jeans
1086,40,,3,1,0,General,Dresses,Dresses
1086,38,Very flattering!,5,1,12,General,Dresses,Dresses
1072,47,"Beautiful dress, but no liner",4,1,24,General Petite,Dresses,Dresses
820,42,,3,1,2,General,Tops,Blouses
916,53,Super soft and luxurious,5,1,0,General,Tops,Fine gauge
927,20,Love this sweater!,5,1,1,General Petite,Tops,Sweaters
1086,47,Still on the fence,4,1,0,General,Dresses,Dresses
820,62,,5,1,1,General,Tops,Blouses
831,39,,5,1,5,General Petite,Tops,Blouses
868,77,Very see thru,1,0,2,General,Tops,Knits
1072,46,"Darling dress, worth the buy now on sale!",3,1,0,General Petite,Dresses,Dresses
1030,38,Love them!,5,1,2,General,Bottoms,Jeans
1086,56,Super cute chambray dress,5,1,0,General,Dresses,Dresses
1072,39,I would buy but on sale,3,1,0,General Petite,Dresses,Dresses
1027,39,"Long on petite, winh it came in petite...",4,1,0,General,Bottoms,Jeans
1086,47,Just do it!,5,1,1,General,Dresses,Dresses
927,60,Nice sweater,4,1,0,General Petite,Tops,Sweaters
1086,33,Loved this dress... watch the side slits,4,1,0,General,Dresses,Dresses
1086,47,Classic and trendy at the same time!,5,1,0,General,Dresses,Dresses
863,41,,2,0,0,General,Tops,Knits
927,39,As soft as a plush bunny,5,1,1,General Petite,Tops,Sweaters
818,50,,5,1,0,General,Tops,Blouses
820,35,Pretty but not for me,3,0,0,General,Tops,Blouses
916,38,Perfect fall prep,5,1,0,General,Tops,Fine gauge
835,29,,4,1,3,General,Tops,Blouses
835,55,,5,1,7,General,Tops,Blouses
835,64,Expensive circus-wear,1,0,13,General,Tops,Blouses
1086,52,,5,1,0,General,Dresses,Dresses
1086,30,Perfect fall dress,5,1,0,General,Dresses,Dresses
1079,63,Super flattering,5,1,1,General,Dresses,Dresses
1072,33,See through!,1,0,2,General Petite,Dresses,Dresses
818,48,,2,0,5,General,Tops,Blouses
1086,44,Hem difficult to judge...,4,1,7,General,Dresses,Dresses
831,43,Beautiful,4,1,8,General Petite,Tops,Blouses
927,46,Nice design but poorly executed,1,0,1,General Petite,Tops,Sweaters
927,31,Really soft,5,1,0,General Petite,Tops,Sweaters
868,45,Flattering knitwear,4,1,11,General,Tops,Knits
820,58,Cute top,5,1,16,General,Tops,Blouses
1075,37,,5,1,0,General Petite,Dresses,Dresses
868,75,Almost the perfect shirt!,3,0,7,General,Tops,Knits
1086,60,"Omg, perfect dress!",5,1,0,General,Dresses,Dresses
1086,48,"Cute dress, runs huge",2,0,0,General,Dresses,Dresses
1176,46,Beautiful suit that was not well tested,1,0,4,Initmates,Intimate,Swim
818,37,,4,1,4,General,Tops,Blouses
927,52,"The metallic edges are paint, not metallic thread",3,0,3,General Petite,Tops,Sweaters
1086,43,Cute but cut too high on sides,4,0,1,General,Dresses,Dresses
1080,30,Beautiful and timeless,5,1,0,General,Dresses,Dresses
1030,47,,3,1,0,General,Bottoms,Jeans
1086,42,Perfect!,5,1,0,General,Dresses,Dresses
927,53,Huge,1,0,1,General Petite,Tops,Sweaters
1086,42,,5,1,0,General,Dresses,Dresses
1080,73,My husband just loves this dress on me,5,1,1,General,Dresses,Dresses
927,38,Pretty and soft,4,1,2,General Petite,Tops,Sweaters
1072,51,,2,0,10,General Petite,Dresses,Dresses
1086,39,Soft but realllly hi-lo,5,1,40,General,Dresses,Dresses
1086,52,,4,1,0,General,Dresses,Dresses
916,64,,4,1,1,General,Tops,Fine gauge
916,33,Comfy with great design,5,1,0,General,Tops,Fine gauge
1086,44,Vintage awesome,5,1,0,General,Dresses,Dresses
820,44,Pretty and feminine,5,1,13,General,Tops,Blouses
1080,31,Better on taller women,4,1,7,General,Dresses,Dresses
1027,28,"Straight-leg, not skinny",3,1,0,General,Bottoms,Jeans
1072,28,Better in person!,5,1,0,General Petite,Dresses,Dresses
1086,39,,5,1,0,General,Dresses,Dresses
927,51,,1,0,1,General Petite,Tops,Sweaters
1086,36,,5,1,0,General,Dresses,Dresses
1030,30,,2,0,0,General,Bottoms,Jeans
1086,30,Comfy and cute,5,1,3,General,Dresses,Dresses
881,53,Adorable shirt,5,1,0,General,Tops,Knits
959,36,Strange cut,2,0,0,General Petite,Jackets,Jackets
834,25,,3,1,3,General Petite,Tops,Blouses
815,34,,5,1,0,General Petite,Tops,Blouses
940,31,Staple cardigan,4,1,0,General,Tops,Sweaters
815,31,Disappointed,3,0,8,General Petite,Tops,Blouses
834,70,,5,1,0,General Petite,Tops,Blouses
815,66,Lovely!,5,1,0,General Petite,Tops,Blouses
815,52,Beautiful,5,1,0,General Petite,Tops,Blouses
834,34,Love it!,5,1,10,General Petite,Tops,Blouses
834,41,,5,1,3,General Petite,Tops,Blouses
834,46,Great top,4,1,0,General Petite,Tops,Blouses
999,34,Cute skirt,4,1,3,General,Bottoms,Skirts
1086,28,Wanted to love this - not for my body type,3,1,7,General,Dresses,Dresses
815,31,Great top,5,1,0,General Petite,Tops,Blouses
959,44,"Odd fit, great fabric",3,1,2,General Petite,Jackets,Jackets
815,36,Love the top!,5,1,0,General Petite,Tops,Blouses
834,58,New favorite top!,5,1,0,General Petite,Tops,Blouses
1039,28,,5,1,1,General,Bottoms,Jeans
834,26,,5,1,0,General Petite,Tops,Blouses
815,43,Swing away,5,1,14,General Petite,Tops,Blouses
1080,41,Spring flowers!,5,1,3,General,Dresses,Dresses
999,29,,5,1,2,General,Bottoms,Skirts
834,29,Love this top,5,1,5,General Petite,Tops,Blouses
834,42,,5,1,0,General Petite,Tops,Blouses
834,27,A new favorite,5,1,1,General Petite,Tops,Blouses
959,45,I love this!,4,1,0,General Petite,Jackets,Jackets
834,51,Love!,5,1,14,General Petite,Tops,Blouses
940,42,Love this cozy sweater,5,1,0,General,Tops,Sweaters
1086,32,"Umm, pineapples, yes please!",5,1,1,General,Dresses,Dresses
834,27,Flattering!,5,1,0,General Petite,Tops,Blouses
815,65,How beautiful is that!,5,1,8,General Petite,Tops,Blouses
834,35,Very flattering piece,4,1,2,General Petite,Tops,Blouses
834,65,Beautiful,5,1,6,General Petite,Tops,Blouses
868,55,"Super cute--casual top, waffle texture",5,1,0,General Petite,Tops,Knits
1059,27,"Super comfortable, stylish jumpsuit",5,1,0,General Petite,Bottoms,Pants
895,53,,1,0,4,General,Tops,Fine gauge
854,59,Poor quality,1,0,3,General,Tops,Knits
868,38,Disappointing,2,0,1,General Petite,Tops,Knits
965,57,Great casual blazer,5,1,4,General,Jackets,Jackets
868,36,,5,1,0,General Petite,Tops,Knits
1059,39,Adorable!,5,1,2,General Petite,Bottoms,Pants
895,40,Very flattering but feels oversized,5,1,0,General,Tops,Fine gauge
1066,26,Love these pants!,5,1,1,General,Bottoms,Pants
895,59,Shrunk,4,1,3,General,Tops,Fine gauge
965,41,,5,1,1,General,Jackets,Jackets
895,31,Great tunic,5,1,0,General,Tops,Fine gauge
868,61,,5,1,0,General Petite,Tops,Knits
895,44,,5,1,0,General,Tops,Fine gauge
868,32,Light and cute,4,1,4,General Petite,Tops,Knits
868,63,Super cute and comfy,5,1,0,General Petite,Tops,Knits
868,41,Huge,2,0,0,General Petite,Tops,Knits
1059,69,Beautiful fabric and design,5,1,2,General Petite,Bottoms,Pants
866,47,Fun glam holiday top,4,1,1,General,Tops,Knits
895,35,,5,1,0,General,Tops,Fine gauge
1110,56,Nicely styled with great fabric & pattern,4,1,0,General Petite,Dresses,Dresses
1059,28,Cute but cheap looking up close,2,0,0,General Petite,Bottoms,Pants
854,48,Floral fave,5,1,0,General,Tops,Knits
861,47,Love this shirt,4,1,0,General Petite,Tops,Knits
854,59,A true tiny,5,1,5,General Petite,Tops,Knits
868,46,Great shirt,5,1,0,General Petite,Tops,Knits
1059,66,Sweet jumpsuit,5,1,3,General Petite,Bottoms,Pants
868,35,Comfy top with cute design!,4,1,1,General Petite,Tops,Knits
1004,64,A perfect skirt,5,1,7,General,Bottoms,Skirts
861,42,Love it =)),4,1,0,General Petite,Tops,Knits
854,52,,5,1,0,General Petite,Tops,Knits
863,52,,5,1,0,General,Tops,Knits
861,43,Adorable print for yogis,5,1,1,General,Tops,Knits
866,62,,4,1,2,General,Tops,Knits
1059,46,,3,0,0,General Petite,Bottoms,Pants
1110,46,Beautiful dress. small in the bust,4,1,0,General Petite,Dresses,Dresses
965,22,Casual blazer perfect for a college student,5,1,2,General,Jackets,Jackets
854,51,Lovely but shrinks a lot,3,0,0,General Petite,Tops,Knits
866,63,This is a beautiful top!,5,1,4,General,Tops,Knits
866,50,Simply elegant,5,1,1,General,Tops,Knits
866,42,"Cute, cut short and wide",3,1,3,General,Tops,Knits
854,36,Order in dress size,5,1,16,General Petite,Tops,Knits
866,44,Great for the short waisted,4,1,1,General,Tops,Knits
965,40,Lovely and comfy!,5,1,0,General,Jackets,Jackets
895,45,Love this!,5,1,0,General,Tops,Fine gauge
868,31,Comfy flowy top for fall and winter,4,1,3,General,Tops,Knits
895,44,Love this!,5,1,0,General,Tops,Fine gauge
1110,43,,5,1,0,General Petite,Dresses,Dresses
861,29,Super cute print,5,1,0,General,Tops,Knits
1059,41,Very unique and flattering,5,1,4,General Petite,Bottoms,Pants
895,28,City by storm,5,1,0,General,Tops,Fine gauge
895,39,Mod perfect,5,1,0,General,Tops,Fine gauge
854,32,So flimsy,2,0,17,General Petite,Tops,Knits
895,38,Great sweater!,5,1,0,General,Tops,Fine gauge
1066,24,Great pants! runs small and green color is wrong,4,1,0,General,Bottoms,Pants
318,46,Top portion too low,4,0,0,Initmates,Intimate,Swim
854,29,Cute top,4,1,0,General Petite,Tops,Knits
868,66,Is this top for 2 people?,3,0,0,General,Tops,Knits
861,44,Strike a pose,5,1,4,General,Tops,Knits
868,39,Love it,5,1,0,General,Tops,Knits
854,39,,4,1,0,General Petite,Tops,Knits
318,44,Super cute suit for slim girls,4,1,0,Initmates,Intimate,Swim
861,35,Cute tee,5,1,0,General,Tops,Knits
830,52,Cute in theory,2,0,5,General,Tops,Blouses
830,36,Fun & different,4,1,1,General,Tops,Blouses
1094,21,Beautiful dress up or down dress,5,1,0,General Petite,Dresses,Dresses
868,59,,5,1,5,General,Tops,Knits
872,29,Fun jacket!,5,1,2,General Petite,Tops,Knits
868,28,Nice but sleeves and body have volume,3,1,0,General,Tops,Knits
1094,53,Fun dress!,4,1,6,General Petite,Dresses,Dresses
1030,47,Mother cords,4,1,0,General,Bottoms,Jeans
1030,24,Great cord pant,5,1,0,General,Bottoms,Jeans
1094,39,Boho and beautiful,5,1,1,General Petite,Dresses,Dresses
1094,26,Amazing pattern just not the right shape for me.,2,1,0,General Petite,Dresses,Dresses
1022,42,Crimson prima,4,1,0,General,Bottoms,Jeans
858,38,Amazingly soft and comfy but...,3,1,2,General Petite,Tops,Knits
1094,52,Lovely!,4,1,6,General Petite,Dresses,Dresses
1094,33,Swinging dress!,4,1,0,General Petite,Dresses,Dresses
1094,39,,5,1,0,General Petite,Dresses,Dresses
1094,55,"Adorable, but ...",4,1,0,General Petite,Dresses,Dresses
1094,53,,5,1,1,General Petite,Dresses,Dresses
1094,45,"Pattern is beautiful, just to-die",3,0,0,General Petite,Dresses,Dresses
1094,38,See through potato sack,1,0,3,General Petite,Dresses,Dresses
841,50,Itchy itchy itchy!,2,0,0,General,Tops,Blouses
1094,67,Lovely little details,5,1,0,General Petite,Dresses,Dresses
1094,54,,5,1,2,General Petite,Dresses,Dresses
850,50,Beautiful top,5,1,0,General,Tops,Blouses
1094,35,Love!,4,1,1,General Petite,Dresses,Dresses
1094,24,So disappointed,1,0,1,General Petite,Dresses,Dresses
1094,56,Prototype vs actual dress,4,1,9,General Petite,Dresses,Dresses
829,35,Go to top,5,1,0,General Petite,Tops,Blouses
1104,36,,5,1,1,General,Dresses,Dresses
1094,37,Knock out!,5,1,89,General Petite,Dresses,Dresses
868,33,Pretty top,3,0,2,General,Tops,Knits
1094,24,This is not the original,1,0,0,General Petite,Dresses,Dresses
1094,36,,5,1,0,General Petite,Dresses,Dresses
1094,63,Gorgeous detailing,4,1,0,General Petite,Dresses,Dresses
868,26,Very short!,2,0,0,General,Tops,Knits
799,64,Great racerback!,5,1,8,Initmates,Intimate,Intimates
1104,56,Way way too big,1,0,9,General,Dresses,Dresses
1022,39,Super flattering and comfortable,5,1,0,General,Bottoms,Jeans
1094,32,Muumuu,3,0,0,General Petite,Dresses,Dresses
1094,81,,2,0,3,General Petite,Dresses,Dresses
898,35,Plain jane,3,0,4,General,Tops,Fine gauge
829,67,Lovely,4,1,1,General Petite,Tops,Blouses
829,30,,5,1,6,General Petite,Tops,Blouses
898,46,Too small!,2,1,1,General,Tops,Fine gauge
872,39,You have to get this blouse!,5,1,0,General Petite,Tops,Knits
829,52,,5,1,2,General,Tops,Blouses
72,25,My favorite socks!!!,5,1,0,,,
974,24,Cute and comfortable,5,1,0,General Petite,Jackets,Jackets
1022,32,Love!,5,1,0,General,Bottoms,Jeans
1022,37,,5,1,0,General,Bottoms,Jeans
829,25,,4,1,1,General,Tops,Blouses
974,34,Chic mama,5,1,0,General Petite,Jackets,Jackets
885,30,Not as pictured,3,0,0,General,Tops,Knits
825,40,,5,1,6,General Petite,Tops,Blouses
974,35,Cute and comfortable!,5,1,0,General Petite,Jackets,Jackets
885,40,Shorter than it appears,3,0,0,General,Tops,Knits
872,56,Really pretty blouse,5,1,0,General Petite,Tops,Knits
872,40,,5,1,0,General Petite,Tops,Knits
898,51,Ski with me in '73?,4,1,1,General,Tops,Fine gauge
872,48,,5,1,0,General Petite,Tops,Knits
162,46,Vegan suede leggings,4,1,2,Initmates,Intimate,Legwear
872,44,Size down,4,1,0,General Petite,Tops,Knits
872,44,,4,1,6,General Petite,Tops,Knits
872,33,Buy this asap,5,1,4,General Petite,Tops,Knits
872,54,"Soft, fun, gorgeous",5,1,7,General Petite,Tops,Knits
162,32,"So cozy, so fashionable",5,1,1,Initmates,Intimate,Legwear
854,60,Beautiful but didn't work for me,4,1,0,General Petite,Tops,Knits
854,35,,4,1,11,General Petite,Tops,Knits
1086,37,"Beautiful, light",4,1,6,General,Dresses,Dresses
854,59,Adorable,5,1,2,General Petite,Tops,Knits
854,50,So boxy!,3,0,0,General Petite,Tops,Knits
1047,38,Fantastic design but poorly made,2,0,3,General Petite,Bottoms,Pants
854,31,Like wearing just a cozy tee but way better,5,1,1,General Petite,Tops,Knits
829,30,Size up for bigger bust,4,1,1,General,Tops,Blouses
863,46,"Perfect fit, casual, comfy",5,1,1,General,Tops,Knits
1099,45,,1,0,6,General,Dresses,Dresses
854,29,"Pretty, but not great",4,1,1,General Petite,Tops,Knits
1086,33,,3,1,6,General,Dresses,Dresses
863,56,,5,1,1,General,Tops,Knits
854,37,Nice white top,4,1,0,General,Tops,Knits
854,32,Too thin,3,0,0,General,Tops,Knits
829,36,In love!! best buy of the year,5,1,0,General,Tops,Blouses
826,50,Runs very large,3,1,2,General,Tops,Blouses
863,58,Great shirt...but colors fit differently,5,1,1,General,Tops,Knits
854,27,Classic,5,1,2,General,Tops,Knits
1047,54,Easy breezy pants,5,1,3,General Petite,Bottoms,Pants
829,32,,3,0,1,General,Tops,Blouses
854,51,Lovely and versatile,4,1,5,General,Tops,Knits
843,32,"Beautiful top, just not perfect",3,1,1,General,Tops,Blouses
829,53,"Awwww, so cute!",5,1,2,General,Tops,Blouses
843,43,Beautiful fabric,5,1,3,General,Tops,Blouses
1047,32,"Very elegant, pseudo-dress, fun to",4,1,1,General Petite,Bottoms,Pants
854,32,Sweet!,5,1,0,General,Tops,Knits
854,65,Nice find--check out the extra photo!,4,1,2,General,Tops,Knits
826,44,Lovely and versitle!,5,1,1,General,Tops,Blouses
1094,51,Beautiful dress,4,1,25,General Petite,Dresses,Dresses
1075,55,Awful,1,0,0,General Petite,Dresses,Dresses
1094,44,,5,1,3,General Petite,Dresses,Dresses
1094,29,Timeless dress,5,1,1,General Petite,Dresses,Dresses
1079,41,,5,1,0,General,Dresses,Dresses
895,37,Odd fit,2,0,2,General,Tops,Fine gauge
1094,61,Lovely dress,4,1,0,General Petite,Dresses,Dresses
